,Growth,Low Risk,Low Size,Momentum,Value,Quality Income
2021-06-23,5225.734027569888,4053.502306710522,5874.912194008872,10122.038669022075,7075.911252999239,3653.5598249089794
2021-06-24,5280.286047441056,4068.6694544315806,5922.320253128609,10215.621984988118,7126.664942574828,3670.0898885627266
2021-06-25,5305.179936449686,4093.900369018273,5976.753555624425,10261.962817030984,7187.982731697095,3687.100481368308
2021-06-28,5325.87290489308,4096.986977984011,5932.459447939155,10203.753790068524,7157.433422292078,3680.851642401919
2021-06-29,5337.982116186431,4101.709097422931,5912.761569148449,10202.802111551875,7137.796209934178,3663.732059157664
2021-06-30,5311.874499861163,4088.8491930695336,5912.5948874380865,10234.867723392086,7159.471546314937,3693.261682088711
2021-07-01,5331.43915771288,4111.814291458282,5970.559218474771,10325.75488026162,7216.188786714788,3702.440894278608
2021-07-02,5345.634341640774,4140.389495974917,5971.037077632447,10337.831961534152,7215.238743066595,3706.811970078604
2021-07-05,5345.634341640774,4140.389495974917,5971.037077632447,10337.831961534152,7215.238743066595,3706.811970078604
2021-07-06,5353.688903458798,4146.884659639446,5896.222933735581,10184.06744521923,7110.512611179494,3681.842468086601
2021-07-07,5358.78153533773,4179.859766391724,5909.727465669359,10217.629083720629,7136.654583819394,3693.91099414805
2021-07-08,5300.328042291244,4149.3400659049685,5835.01888608537,10075.496584504974,7038.055582358763,3680.0233141116555
2021-07-09,5371.146406077345,4185.075667955977,5952.851900038128,10317.864071445918,7179.706376250083,3705.064941153416
2021-07-12,5368.714938153269,4184.664753939732,5956.26300380301,10367.811610747936,7191.849829000131,3696.46034930528
2021-07-13,5318.287722654976,4166.127463444529,5866.587168913695,10227.051750241862,7103.524918666952,3672.0186054485966
2021-07-14,5279.9193329138025,4178.629737021803,5869.443676063404,10201.705451834045,7095.332576229363,3698.59627544036
2021-07-15,5262.447358877868,4178.545039327072,5858.9903086384265,10173.407326076986,7075.163745225152,3717.2263561315235
2021-07-16,5238.325956448984,4180.303797425275,5807.184462552717,10013.976114892777,7009.585783124605,3729.220818806148
2021-07-19,5190.78883544015,4133.187731068507,5685.985837936844,9785.360414078674,6882.329607230384,3710.447879336702
2021-07-20,5302.57138665422,4192.906047437339,5814.076689248789,10031.73943287785,7007.08646396467,3704.8956360402362
2021-07-21,5357.760517283838,4205.913980122643,5878.163871281766,10172.562163957631,7087.368741373464,3690.368088127761
2021-07-22,5376.841997860397,4219.572342678794,5828.213711646349,10084.641856946633,7040.545707457719,3689.8526284473483
2021-07-23,5446.112294549219,4266.748930262043,5870.188797935391,10163.791531478062,7084.444823543464,3719.627739903837
2021-07-26,5430.867752163867,4252.965419975055,5893.268013575194,10232.327033789936,7108.715104266882,3719.313608210381
2021-07-27,5401.234385870795,4259.879921198089,5890.24832604385,10206.545935572483,7105.555253032379,3748.8853223330716
2021-07-28,5433.780707299045,4248.023520937343,5893.7229981823375,10220.439986397589,7100.570225211952,3744.666599092381
2021-07-29,5455.976987095577,4278.6817108097,5927.430416525315,10335.2142509487,7173.355774716018,3757.9188281454726
2021-07-30,5425.2343715774505,4280.50431931013,5900.350933849972,10263.526895643414,7147.02857874254,3737.5669109602527
2021-08-02,5430.0925951213585,4273.798254888974,5896.135557271249,10224.716136694826,7142.261720177595,3750.472255692368
2021-08-03,5470.71009541961,4298.588212595089,5913.723408420001,10350.192856938394,7211.6944444511755,3779.5380540948436
2021-08-04,5486.540723378927,4282.560956224316,5833.218472912617,10196.430658343605,7106.540860606758,3734.922823342876
2021-08-05,5531.398824667909,4303.479094383413,5884.795796320543,10308.427386061405,7137.184481235429,3748.3517436156953
2021-08-06,5506.132206768668,4302.426017145375,5919.954465988178,10409.65591316136,7191.89548804397,3744.943295035337
2021-08-09,5514.1606146381855,4291.162459670509,5898.466874956014,10375.690798896561,7189.399671087405,3753.8494207628537
2021-08-10,5494.618434049539,4274.22142370821,5923.842794281491,10475.183482105766,7258.996550629756,3796.370571759293
2021-08-11,5502.79939955973,4282.285800801219,5971.287938540722,10587.080646797935,7343.760459225577,3792.1209530052074
2021-08-12,5521.683214776253,4292.184928666849,5960.358919562456,10584.014895888786,7331.281519709823,3808.924986326123
2021-08-13,5510.529230616028,4313.1784113542735,5946.874897193292,10533.84368692019,7321.730412136985,3852.1224396526472
2021-08-16,5476.961711224158,4342.576751242582,5931.711989912393,10481.260046479927,7317.438535284941,3882.876785596322
2021-08-17,5441.972610887983,4340.241554622944,5886.327305172002,10329.18365211998,7259.185164106533,3921.1474021841964
2021-08-18,5396.494633974113,4287.426321727719,5820.539280266648,10230.147276227248,7183.454135185687,3863.56016400418
2021-08-19,5388.936089019494,4317.44047213067,5774.931572054904,10133.984776167046,7120.234836171151,3873.299185442507
2021-08-20,5450.69641698061,4341.353216196723,5824.305566367659,10209.683036900076,7175.247711050252,3888.0858133243223
2021-08-23,5512.265656761162,4345.064446488694,5865.704570079983,10332.023206171832,7220.206012967032,3879.2973754206323
2021-08-24,5553.929246950021,4343.1014016363315,5912.114785660846,10436.148280378298,7259.686371685863,3835.3899614255715
2021-08-25,5586.262469701706,4348.314761750272,5954.530386266631,10551.179526545506,7306.758617686822,3819.2456947377527
2021-08-26,5541.439196648737,4333.842887246108,5893.579730383282,10440.168771260978,7229.149760373318,3804.142710468551
2021-08-27,5607.845023227135,4360.330276188268,5976.666389788631,10597.503183125069,7314.935034681177,3807.1325529711353
2021-08-30,5610.4624448879085,4391.71604962193,5937.462857221722,10503.285170038229,7267.057285921723,3815.7939184635934
2021-08-31,5585.171990652018,4387.041331437827,5956.7494473862835,10504.541938821416,7288.67337598161,3822.5452906634423
2021-09-01,5594.796948889249,4405.205645387919,5969.542237036826,10474.128605390624,7265.822312682349,3832.5183667961523
2021-09-02,5602.427672416714,4418.807351006815,6011.583943328354,10542.766079959882,7326.538771370696,3870.2945988746706
2021-09-03,5605.70724695304,4415.273447680937,5980.851158812602,10492.289890390712,7284.570452229994,3871.420340419564
2021-09-06,5605.70724695304,4415.273447680937,5980.851158812602,10492.289890390712,7284.570452229994,3871.420340419564
2021-09-07,5557.914421548553,4366.280805151417,5918.436062389224,10393.95040518604,7221.54155485577,3826.43954868335
2021-09-08,5529.775403756863,4388.867010944027,5904.363971318431,10359.487775486605,7196.052214595145,3851.868812373828
2021-09-09,5521.660285836294,4356.97848610864,5897.2385395322735,10351.095332746012,7176.912968016399,3817.364518136465
2021-09-10,5487.383577523536,4337.280286529337,5831.8876814025525,10276.477583736936,7112.819095473918,3806.801659016901
2021-09-13,5475.321963715736,4321.4406846604315,5881.717122448469,10362.834050233136,7190.679767213254,3804.372299033679
2021-09-14,5439.958123368441,4317.659814994133,5810.488246625341,10259.166123224422,7103.758553071922,3789.5899819780325
2021-09-15,5483.637166781426,4332.983863161488,5858.887093477062,10405.068995223779,7185.757881822974,3821.45592718649
2021-09-16,5515.018379658633,4328.3023464910475,5841.9974070192675,10379.665149143342,7161.967159407001,3783.706537130595
2021-09-17,5490.506831981595,4285.7101284734035,5807.559220914194,10270.780307154615,7135.488000099116,3760.8945630294065
2021-09-20,5389.122333602035,4248.423972746076,5715.536334757398,10092.036783472584,6998.1637612010245,3741.4015556726767
2021-09-21,5403.580730236511,4247.684940615848,5691.52357499382,10061.093877446096,6958.104832923704,3729.3117980014513
2021-09-22,5456.020031179223,4273.518581801976,5762.049194185167,10210.533204636182,7025.735938769587,3742.261091573382
2021-09-23,5515.368794856995,4312.236997719545,5838.0719103247,10400.033650335345,7135.01652888724,3754.4669719932017
2021-09-24,5504.688624456797,4310.828069202543,5852.212145726172,10418.643459940145,7159.51444130433,3755.258246095003
2021-09-27,5471.2104947654925,4255.159602190314,5900.967559235833,10517.828118164507,7257.51661547595,3741.780151439746
2021-09-28,5326.422869711668,4175.05137127128,5830.874733652582,10376.231783348665,7188.334674131544,3718.683200308385
2021-09-29,5313.365206027767,4190.897047804345,5823.061033173112,10370.258191356497,7216.135101553093,3764.4909430836656
2021-09-30,5281.038896805555,4142.147262423012,5743.89033879362,10202.962890502038,7101.863843244533,3696.111007224951
2021-10-01,5320.659881419659,4172.815577449755,5820.951168163859,10339.13301198252,7172.188686303593,3719.275048259561
2021-10-04,5214.5134238662895,4121.6781379732165,5778.837019784321,10288.239740304913,7156.063931463804,3746.4196609725127
2021-10-05,5274.128703602006,4160.432071010815,5811.211809738626,10375.581444503377,7215.292963721547,3737.6661373373863
2021-10-06,5296.496388782574,4182.547440229138,5812.280280242155,10349.586227903868,7204.882495770807,3751.5476744533175
2021-10-07,5361.486451076973,4216.6415083047195,5883.706779121528,10449.887713609194,7282.955155342706,3752.343490535974
2021-10-08,5329.722716712514,4193.726534544406,5861.41374580734,10447.10550195164,7283.404009842255,3736.4758979602634
2021-10-11,5292.773484855611,4175.966842678552,5834.146381654637,10401.155834922887,7255.583251164433,3716.629496320469
2021-10-12,5327.331454715035,4182.649285049118,5846.926028517198,10408.01233288754,7237.458462759416,3709.5653082244858
2021-10-13,5378.828735444165,4207.652279683877,5877.739726527916,10415.972528553044,7231.550669029038,3719.395581182169
2021-10-14,5473.131336656374,4285.829481796958,5970.789033991119,10592.93032809193,7357.805306439993,3757.047941709748
2021-10-15,5495.164997341747,4297.925971508264,5983.496294245097,10635.824092303752,7375.982719559549,3743.9538108134584
2021-10-18,5537.872919448782,4311.730023144951,5985.869089781901,10668.809164050328,7359.6141446313895,3704.1531218270356
2021-10-19,5572.508132558324,4346.206532660623,6009.341754030276,10710.239555965822,7407.732953377281,3726.6827495439466
2021-10-20,5600.355956668876,4360.609151670477,6064.5374550089155,10814.482471689646,7489.852309061705,3771.9746194615154
2021-10-21,5627.262038868021,4389.149014207287,6060.022876728191,10786.47324385996,7468.616938641968,3761.1486367946413
2021-10-22,5619.067129498082,4404.816626900431,6056.941981579834,10840.761027406052,7471.164421215414,3764.6557524485024
2021-10-25,5659.746846425774,4416.196234593428,6072.126419954214,10873.51268078376,7478.117204467814,3749.9950233976506
2021-10-26,5648.587694751374,4423.06184301429,6030.147036381146,10840.490953871018,7421.739722479843,3766.6284540691054
2021-10-27,5565.98434687897,4376.200512342288,5944.897000278218,10687.588869507987,7290.204424661147,3727.0241095482206
2021-10-28,5636.097207533808,4417.745414659695,6003.865843368388,10849.504838225716,7363.984983891985,3734.383046540401
2021-10-29,5647.872780917403,4431.234116303636,5951.243389090521,10819.967658358173,7317.619524255525,3725.2966691559195
2021-11-01,5685.174698557511,4418.176385554603,6043.6609360544535,10915.769036921492,7423.234232008707,3744.712488798168
2021-11-02,5692.647226202358,4447.735700922819,6028.965703350479,10938.095813484244,7401.542495081066,3772.987339857932
2021-11-03,5733.476854802206,4464.311945237007,6093.61944218277,11033.454168734635,7464.779227939147,3810.575657427445
2021-11-04,5728.637583484694,4487.358900390418,6039.766107368624,10969.592341195701,7406.924182933899,3772.7192474274643
2021-11-05,5734.293238836627,4482.984771779719,6120.304410173265,11070.795042360458,7481.836980697696,3813.0523952707913
2021-11-08,5786.637649801859,4495.193455206447,6118.064407658882,11108.234368405112,7497.614221101677,3793.089748209569
2021-11-09,5798.056452234921,4500.65612283563,6104.285619826862,11101.574376740733,7485.369362910418,3801.994168097474
2021-11-10,5691.912340611294,4472.102992465513,6080.4060178036325,11020.554766573885,7481.591143530353,3837.50397933778
2021-11-11,5722.348027681564,4468.1347373557355,6102.202544348535,11085.669035242225,7534.843861411973,3835.72991394233
2021-11-12,5792.337275215654,4507.661058668418,6150.83294787629,11108.320452274433,7577.712548754096,3834.8891035409347
2021-11-15,5791.233250642639,4511.307063205812,6164.460356019914,11147.221809562874,7569.785626604337,3843.972265430402
2021-11-16,5836.085006352978,4539.416976029372,6157.787356648036,11117.900920090122,7549.401545377917,3810.193954556334
2021-11-17,5799.187811462228,4528.05208729239,6103.694018813459,11043.246004954799,7507.100155073378,3820.28493779371
2021-11-18,5773.108134662817,4522.124308710799,6037.908373071063,11026.5521252062,7450.940157862765,3789.171660624777
2021-11-19,5744.934002458628,4528.057869002363,5971.486338897315,10892.002135611254,7384.296495539891,3770.0434124066596
2021-11-22,5672.847341604982,4488.317577955813,5995.668654234969,10987.510709957347,7457.302538423627,3783.539755432423
2021-11-23,5653.597831676307,4485.066375084292,6008.034031845953,11098.053362860435,7497.36641677953,3808.0059750521086
2021-11-24,5701.641075399365,4506.404370555224,5998.4948861569965,11127.718230935327,7477.519908196869,3798.4176401531768
2021-11-25,5701.641075399365,4506.404370555224,5998.4948861569965,11127.718230935327,7477.519908196869,3798.4176401531768
2021-11-26,5603.538780832884,4419.869552640204,5833.694899982775,10791.60219857728,7314.784435094149,3799.5055011037352
2021-11-29,5659.567755268646,4484.830141348028,5833.727463339144,10867.638303513477,7316.396170108252,3781.830433763772
2021-11-30,5512.691274837682,4383.091257887808,5693.357248021241,10572.177483085197,7115.310057365974,3714.304056142314
2021-12-01,5362.77600563442,4329.805598890733,5595.124559056798,10443.164808015774,7033.2192648997025,3712.4004361718294
2021-12-02,5484.423742524133,4411.640632632847,5765.418994628963,10736.015534755206,7214.4692284661505,3747.0571137154493
2021-12-03,5367.340980965298,4378.249871126833,5749.194675226131,10646.880709135035,7211.184005422413,3785.4497551866266
2021-12-06,5401.7311259117005,4416.427537181752,5860.374731014224,10769.03739604533,7321.8772157690655,3838.762782782616
2021-12-07,5556.119808114266,4496.125137057133,5938.22077472692,10985.146994766166,7417.5262343385,3843.058490436263
2021-12-08,5616.979357717766,4527.627518151438,5977.953168237231,10990.372558463901,7419.415553861048,3853.268478496597
2021-12-09,5519.284873067049,4489.58870000823,5914.797699787792,10913.789559910261,7382.4725919007915,3857.061370990707
2021-12-10,5520.807735520899,4525.836616442329,5911.525012806945,11007.608054833954,7410.693701638623,3865.824351101434
2021-12-13,5458.915664681676,4533.921575479372,5863.680981461812,10886.554456649654,7336.221156417213,3894.1903297792633
2021-12-14,5401.061897884736,4477.354356765458,5829.23620129784,10847.378261345608,7332.516524195697,3898.968455036403
2021-12-15,5481.371308597653,4550.4206620824525,5872.832751441616,10956.625269149146,7386.514366010453,3920.712154319359
2021-12-16,5405.934626556405,4517.737955520538,5871.839928087613,10977.213190746063,7405.9942249012865,4010.820509190555
2021-12-17,5419.830272466404,4485.347006430394,5860.820319955158,10826.978185842883,7350.911072129009,3983.67421062111
2021-12-20,5333.8614026912655,4448.464881968141,5754.5108864943895,10659.961090714718,7227.941618113907,3976.505105964577
2021-12-21,5477.146210339615,4514.526052126853,5907.9814763364375,10872.013541878054,7375.830055861919,3960.74275876295
2021-12-22,5524.850854616608,4561.718183633045,5943.198901225951,10984.247183473704,7424.070060906675,3977.7914816854527
2021-12-23,5563.875428195645,4580.9407829115025,6009.148458785062,11051.80271727272,7491.2121957075315,3991.209726172479
2021-12-24,5563.875428195645,4580.9407829115025,6009.148458785062,11051.80271727272,7491.2121957075315,3991.209726172479
2021-12-27,5628.349276282167,4646.557229412855,6058.548480921041,11221.967521268176,7563.074414180238,4022.349780183773
2021-12-28,5601.846245167226,4645.495428124921,6072.355492754602,11223.38068529075,7594.0625840955645,4043.3504768238363
2021-12-29,5602.850833680459,4666.096526543156,6072.52453942078,11249.55757597625,7613.263494705437,4050.4676134628603
2021-12-30,5608.647593953467,4655.884853446578,6087.0559442590165,11208.837287655917,7605.650520281884,4055.0945597348386
2021-12-31,5578.881686017811,4654.372375305309,6070.9142250721525,11217.521000277653,7591.6077094969405,4057.860420520074
2022-01-03,5555.727572431823,4603.020948795453,6137.0942492596105,11169.594352332666,7662.37466044951,4062.629076776927
2022-01-04,5511.211539783008,4591.609820791064,6194.510454712682,11276.862525982557,7791.911214275489,4086.6720488578544
2022-01-05,5312.500554507823,4496.9798429756875,6070.188384181086,11074.024507238657,7716.323726290817,4101.57380160622
2022-01-06,5326.875595077865,4489.3264062543285,6091.460600657086,11135.725158025156,7739.335921552063,4098.684096248205
2022-01-07,5269.152092604973,4437.516698114417,6133.864826750614,11082.713504333677,7798.203810550464,4155.353527620666
2022-01-10,5281.353352903143,4419.1064334459215,6105.246187058549,11039.822771285975,7790.116355599713,4173.340098116943
2022-01-11,5355.383933671239,4452.231687284641,6175.290004628468,11142.566980233536,7852.814784028118,4168.2413378845185
2022-01-12,5366.008133877111,4462.4078805713425,6167.500497570624,11186.560271971535,7848.529876775324,4180.750744576378
2022-01-13,5248.743517326102,4399.410305758561,6155.1326547414865,11092.253773683022,7870.37588050787,4191.166279073086
2022-01-14,5241.653921783913,4374.529835578066,6171.033123167046,11073.072765517501,7915.020509268341,4217.312168411965
2022-01-17,5241.653921783913,4374.529835578066,6171.033123167046,11073.072765517501,7915.020509268341,4217.312168411965
2022-01-18,5127.949287187174,4302.015185346975,6047.14506283611,10888.332396443293,7784.859125570213,4202.994554459856
2022-01-19,5083.8361072829375,4286.707117532182,5969.381998911218,10733.45561108354,7673.236692801745,4206.106481176124
2022-01-20,5026.567328146007,4238.584748997146,5876.877248584751,10573.080911835958,7556.204505901393,4177.003571666434
2022-01-21,4884.523310036056,4190.444252901848,5782.23107306327,10415.54316727693,7432.7807875516555,4165.904609765351
2022-01-24,4951.033438099945,4214.994985942048,5834.276657798388,10516.4165752712,7480.952160935446,4142.081268428561
2022-01-25,4847.037251763719,4132.7394484163215,5767.358207087043,10435.537950439912,7458.150526592219,4155.029035459703
2022-01-26,4796.473458916242,4093.4826142523007,5703.938383034994,10372.035496088694,7408.166200741112,4111.535583900973
2022-01-27,4763.857373136089,4063.300334344573,5646.813349948382,10339.247404429096,7369.828002969605,4144.986206696429
2022-01-28,4897.250384341636,4160.633676854493,5758.5433126171465,10533.699646854673,7475.38348986462,4162.0969777654645
2022-01-31,5070.406135010133,4241.772853235789,5886.973337065909,10692.639070888912,7565.403127452923,4164.699935490163
2022-02-01,5128.720938225282,4255.910528316797,5951.833087929959,10778.545426875937,7621.572919055929,4170.600792875886
2022-02-02,5112.5852005718225,4317.7541723451895,5940.193424102052,10899.889026988516,7687.469730619033,4198.108558028181
2022-02-03,4964.986881066203,4240.362112562657,5826.694844222643,10748.53267847116,7605.73317865604,4190.684623869583
2022-02-04,5029.489130287115,4218.6961136482205,5853.105304381567,10751.968965573828,7581.9230431266205,4156.1538993767645
2022-02-07,5011.080063191151,4200.474746425772,5875.680180538586,10758.336819717893,7599.084869547838,4171.355986584484
2022-02-08,5044.60075000853,4223.961703907504,5970.509534430501,10862.120488555556,7677.173832528817,4177.565690311731
2022-02-09,5194.662508481574,4293.425973965131,6122.9913615423,11017.672405836272,7810.761015618459,4197.924616692978
2022-02-10,5117.417689407371,4208.7488894559665,6026.914254794518,10826.12381988051,7704.8996681005065,4135.796680916267
2022-02-11,5007.065649603164,4143.73374242729,5966.882764678778,10670.182103464063,7650.955752842765,4177.484588142087
2022-02-14,4966.482337450155,4119.156130882458,5924.850233243987,10578.735631357513,7567.4588469475675,4150.708743862773
2022-02-15,5083.790588825481,4162.981026650044,6095.821581697258,10730.144654800364,7686.332362220262,4143.35322046444
2022-02-16,5050.283993409697,4155.439359319674,6079.126500760657,10763.04409135059,7703.512165690513,4161.771296109365
2022-02-17,4884.683325941589,4086.878605368199,5962.961241288971,10561.140976334735,7584.524163565346,4162.430690066318
2022-02-18,4819.762973175062,4072.9898234747807,5895.049129344171,10533.190055369005,7548.1391795792415,4150.479034754496
2022-02-21,4819.762973175062,4072.9898234747807,5895.049129344171,10533.190055369005,7548.1391795792415,4150.479034754496
2022-02-22,4755.5219136631795,4046.547530316919,5789.956318555045,10413.847133329951,7441.892866533237,4142.46950097468
2022-02-23,4639.191095942,3976.7175519100183,5687.686533801639,10237.93153849379,7340.302732310876,4125.217497404519
2022-02-24,4815.798985937117,4037.515269680143,5790.025609048764,10345.747970797405,7374.050972439359,4064.597220799131
2022-02-25,4940.482171808742,4132.909540739243,5954.0112950104,10636.72568135594,7581.892482652705,4181.1369782343445
2022-02-28,4956.993700958653,4108.53138176111,5941.022797319653,10572.447125632347,7541.923881130692,4166.716447177557
2022-03-01,4892.209256659333,4070.5583066066483,5795.099230523275,10412.586588520528,7375.0245202067335,4156.345223059188
2022-03-02,4976.255900522072,4140.979704738221,5910.565380831298,10658.67714350714,7582.739722832328,4227.307795401058
2022-03-03,4852.296304177659,4138.956030136825,5829.124992613702,10701.417512539869,7553.270972950657,4273.663022092239
2022-03-04,4773.249073861083,4141.854266865117,5703.193705558758,10730.43945385015,7451.5951148387785,4311.549859744878
2022-03-07,4582.572160556185,4039.4627498944965,5487.6604165215385,10528.221969954591,7224.556698099238,4296.8225571855355
2022-03-08,4562.605207132195,3963.837140032932,5497.250371462774,10405.655054981908,7225.099736471422,4238.05158613526
2022-03-09,4740.490491640042,4055.7368593857645,5665.191031589928,10561.183337123173,7386.5251773268465,4225.820701364957
2022-03-10,4697.189568589587,4034.9056639521336,5616.727628060742,10579.636591592138,7335.254305797406,4235.740679033739
2022-03-11,4582.797718406286,3988.9474363473155,5533.189388259071,10514.135189260305,7270.069061072352,4194.753874891452
2022-03-14,4499.245624848216,3987.2843059469633,5496.469064951827,10490.497239147975,7274.83466768739,4162.16878920015
2022-03-15,4596.328973894582,4062.743457157242,5592.878475660497,10621.610958184403,7377.023291601513,4174.040633161147
2022-03-16,4788.284009352305,4134.947500980955,5774.761290858558,10739.128922470527,7536.297020518141,4180.879001240889
2022-03-17,4886.574583194873,4186.191358079283,5839.476418787657,10868.634978304237,7615.326625547232,4230.666345085479
2022-03-18,4998.689081080268,4230.123842976271,5930.193292917046,10906.891926892486,7682.632152742785,4219.429113939621
2022-03-21,4961.230964880859,4222.05686359055,5893.1390958239,10957.321882984796,7667.102300488245,4269.383453292167
2022-03-22,5053.320834878333,4252.62282813934,5984.055683888555,10988.287218567328,7736.130968355373,4277.308787279427
2022-03-23,4969.850110173482,4187.1645388913275,5908.301021807785,10897.501183016966,7620.915649655383,4283.698962568497
2022-03-24,5038.313007965406,4231.693081235893,5959.696305376943,10995.158108826532,7689.7347962185395,4315.510619225073
2022-03-25,5005.205767838187,4254.473070411933,5950.352827050022,11106.396274527984,7740.309557511056,4385.519689851104
2022-03-28,5070.347984989567,4287.987140540681,5968.651347639754,11099.1233294574,7718.765090177036,4362.135560492701
2022-03-29,5198.500897496752,4349.928036583951,6135.625191354684,11205.354948853566,7849.5049504293365,4390.777396159653
2022-03-30,5131.89850011954,4339.083031167753,6035.384827100335,11172.755959366903,7766.969527321147,4405.432440199329
2022-03-31,5052.452158559727,4292.957609666262,5936.408389823751,11042.71479021558,7625.96409904466,4381.747979747609
2022-04-01,5091.53998227681,4325.9977246198605,5968.462419871071,11050.463930366157,7628.906423260267,4432.449460128044
2022-04-04,5180.285421307934,4321.00399145949,6007.8904918686785,11037.776668692826,7627.113751745789,4424.547634456595
2022-04-05,5071.798296786083,4300.917932492865,5889.666242205335,10929.675368338663,7519.58581541937,4397.051013151465
2022-04-06,4979.267148171673,4310.683083342426,5806.931842118883,10898.865459174101,7466.110187826192,4456.476053969022
2022-04-07,4992.035014670008,4344.210551693724,5787.219930115383,10953.245180474521,7470.738678069847,4478.388006160481
2022-04-08,4962.864458821616,4328.572285752307,5779.505487562882,11014.318117651872,7533.69363193748,4519.73975114699
2022-04-11,4893.156273638847,4269.551752550545,5769.874664753682,10881.348671179008,7490.857705983177,4489.720203752129
2022-04-12,4860.551259939072,4245.628507702398,5745.202238074683,10876.568089231307,7477.491833778928,4495.854568913606
2022-04-13,4959.48248026891,4276.583878373476,5844.0278733172445,10991.488409201154,7563.646309897712,4516.939598050661
2022-04-14,4858.666637012853,4241.7628866534305,5788.134839749041,10918.212268543974,7532.877504179764,4529.581624900582
2022-04-15,4858.666637012853,4241.7628866534305,5788.134839749041,10918.212268543974,7532.877504179764,4529.581624900582
2022-04-18,4817.684654581742,4217.1202859076375,5739.373707594062,10918.048680506834,7544.191577123487,4517.289759759548
2022-04-19,4938.379495299102,4280.549859549605,5872.648874862554,11068.260755837799,7673.126949066125,4551.36048851646
2022-04-20,4876.864702222838,4327.15672480734,5868.317214882312,11185.208172616074,7734.869929143745,4588.058662379949
2022-04-21,4729.865409691006,4283.695444326021,5771.683257630758,10977.887975393953,7643.244170945087,4577.533443588118
2022-04-22,4593.511814544239,4173.7723383332805,5626.508583579276,10635.314034077443,7420.250979202658,4497.344488487333
2022-04-25,4655.9273592875625,4193.53551661937,5681.771043654434,10646.846430994781,7451.671791588666,4458.779219849949
2022-04-26,4491.929628158205,4101.279447776746,5502.927197685587,10420.837842638335,7279.136174994521,4396.789363801444
2022-04-27,4476.965731362746,4101.82210752624,5500.864085014954,10444.465471620824,7276.824773469791,4401.355072947492
2022-04-28,4581.504090475614,4173.014819315772,5592.366588011495,10609.180239868903,7414.94355183097,4461.607716753144
2022-04-29,4417.081237403077,4043.2438573436025,5431.107879981881,10245.587901830982,7213.6427292104845,4353.726611327293
2022-05-02,4491.1280005622075,4020.914364342128,5512.78957487267,10252.64737199688,7287.10122149884,4352.360788293853
2022-05-03,4495.057308554881,4037.219211961931,5568.828375857399,10337.664521917635,7394.48400032938,4391.877052389877
2022-05-04,4634.790675606084,4122.148873457443,5710.09533543937,10618.318504774428,7626.790991869039,4508.645866184593
2022-05-05,4396.397151579793,3999.2102071170875,5471.310855406119,10283.419189109152,7396.531129862289,4438.533547975711
2022-05-06,4296.171099030864,3960.0380559316527,5367.2094919895135,10244.141567781182,7325.796567361208,4467.038245441362
2022-05-09,4052.37746018416,3862.5562535508,5175.5829085296355,9849.347550545148,7174.049245053124,4404.645655533524
2022-05-10,4075.2745969601165,3866.4427054841403,5131.437673078899,9886.085889503109,7141.334068056984,4351.208339874715
2022-05-11,3937.844898516384,3835.14231679695,4990.454926853394,9782.858599008585,7011.588438674898,4356.504636291193
2022-05-12,4002.073968518217,3856.326629667913,5077.57224350262,9793.916367429536,7054.685784014363,4380.868260508972
2022-05-13,4200.619957040535,3931.4746654286614,5260.925603746633,10044.160265109722,7193.064425750592,4420.5742072985995
2022-05-16,4115.278674825138,3926.681154410745,5211.651997493457,10024.520997730348,7170.422479070468,4452.465065596206
2022-05-17,4207.397097407476,3978.6274645188305,5382.570584877922,10204.723892519394,7381.186765322421,4505.487352201814
2022-05-18,4026.8385470740996,3838.29287156711,5186.790024807237,9780.981989486741,7095.555793759327,4397.845775302159
2022-05-19,4102.491958440926,3822.603060596248,5216.860662592452,9756.447353421452,7059.807109645713,4360.497487243183
2022-05-20,4108.96333615578,3842.920605275881,5197.371036661364,9763.162063828106,7062.054274049671,4374.520207405208
2022-05-23,4151.478107778229,3892.062884616495,5233.435697570918,9919.164888750733,7176.785510027493,4414.986598623784
2022-05-24,4026.654685966601,3891.770225349617,5089.8999389562305,9872.41375388474,7096.734844669524,4460.733609605591
2022-05-25,4118.365486184326,3896.5549133411982,5195.702675369163,9991.236211538348,7228.958907137921,4500.93225403032
2022-05-26,4234.934425252765,3953.0207208625297,5336.47425222637,10187.675382482024,7388.388334294615,4512.975889078004
2022-05-27,4382.204217482636,4038.799427294711,5480.288522203144,10438.800358368151,7554.033103403594,4562.962447382192
2022-05-30,4382.204217482636,4038.799427294711,5480.288522203144,10438.800358368151,7554.033103403594,4562.962447382192
2022-05-31,4301.520266962025,3997.5909419670465,5406.493815452849,10319.305075667964,7502.444733026295,4526.227459492422
2022-06-01,4258.840962510871,3953.9673074420675,5309.184361466787,10251.933491975029,7427.447694976638,4523.540772682817
2022-06-02,4431.1320324367625,4014.1576178272053,5484.508186535229,10421.480917891506,7511.550498145756,4544.1112546959685
2022-06-03,4330.790770968731,3972.77180077226,5352.673241866242,10314.883557613522,7412.859513473677,4514.739988232133
2022-06-06,4349.574986386875,3980.9119526124905,5371.572970282469,10333.360406180067,7434.93980178656,4522.454059282338
2022-06-07,4411.936669215774,4022.2799300449637,5419.3125046212,10473.54814410817,7492.807936247451,4569.326118984305
